,dialogue_id,utterance,utterance_de_deepl,speaker,utterance_len,label
2386,165,"What happened to Santa, Holiday Armadillo?","Was ist aus dem Weihnachtsmann geworden, Feiertagsgürteltier?",Monica,6,surprise
2387,165,"All right, I'll do it just this once! But you can't tell anybody!","Na schön, ich mach's, aber nur dieses eine Mal. Aber du darfst es niemandem sagen.",Monica,13,non-neutral
2388,165,"Yes! Yes! Please, just give it to me!","Ja! Ja! Bitte, gib es mir einfach!",The Woman,8,joy
2389,165,"Yeah, that's her.","Ja, das ist sie.",Chandler,3,neutral
2390,165,Thank you.,Das ist sie. Danke.,The Woman,2,neutral
2391,165,It's unbelievable! I-I can't believe that sign didn't work!,"Es ist unglaublich! Ich kann nicht glauben, dass das Schild nicht funktioniert hat!",Monica,9,surprise
2392,165,Y'know what would work?,"Weißt du, was funktionieren würde?",Chandler,4,neutral
2393,165,Hmm?,Hmm?,Monica,1,neutral
2394,165,Stop making candy!,"Hör auf, Süßigkeiten zu machen!",Chandler,3,anger
2395,165,But they like it!,Aber sie mögen es!,Monica,4,non-neutral
2396,165,You mean they like you.,"Du meinst, sie mögen dich.",Chandler,5,neutral
2397,165,Maybe.,Kann sein.,Monica,1,neutral
2398,165,Is that why you became a chef? So that people would like you?,"Ist das der Grund, warum du Koch geworden bist? Damit die Leute dich mögen?",Chandler,13,surprise
2399,165,"Oh, you really want to talk about getting people to like you huh, funny man?","Oh, du willst wirklich darüber reden, wie du die Leute dazu bringst, dich zu mögen, hm, lustiger Mann?",Monica,15,anger
2400,166,"We were on the platform, ready to dance the world into the new Millennium, and the guy yelled 'CUT!'","Wir waren auf der Plattform, bereit, die Welt ins neue Jahrtausend zu tanzen, und der Typ schrie ""CUT!",Monica,19,anger
2401,166,"Uh, wait, so you guys are telling me you actually did the routine from eighth grade?","Wartet, ihr wollt mir also sagen, dass ihr die Nummer aus der achten Klasse tatsächlich gemacht habt?",Rachel,16,surprise
2402,166,"Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me!","Ja. Aber natürlich mussten wir sie aktualisieren. Aber natürlich mussten wir sie ein wenig aktualisieren.  Hey, übrigens, tolle Idee, mich zu erwischen!",Monica,21,joy
2403,166,'Cos I was gonna say there's no way you could've done the end the way you guys did it back then!,"Ich wollte sagen, dass ihr das Ende nie so hinbekommen hättet wie damals.",Rachel,21,non-neutral
2404,166,What? We could do it!,Wir könnten es! Wir könnten es schaffen!,Monica,5,surprise
2405,166,"I don't know, I mean you were a lot bigger, I mean, stronger back then.","Ich weiß nicht, ich meine, du warst damals viel größer, ich meine, stärker.",Ross,15,non-neutral
2406,166,"I can do it, okay? Come on, let's go.","Ich kann es schaffen, okay? Komm schon, lass uns gehen.",Monica,9,non-neutral
2407,166,"1, 2, 3, 4, 5, 6, 7, 8","1, 2, 3, 4, 5, 6, 7, 8",Monica and Ross,8,neutral
2408,166,I can't do it!,Ich schaffe es nicht!,Monica,4,non-neutral
2409,166,"Now you do that, you're on TV.","Wenn du das jetzt machst, bist du im Fernsehen.",Chandler,7,neutral
2410,167,Hey!,Hey!,Joey,1,joy
2411,167,"So, what are you guys in the market for? We've got uh, scarves, tulip post cards...","Also, was braucht ihr denn so? Wir haben, äh, Schals, Tulpen-Postkarten...",The Vendor,16,neutral
2412,167,Check this out? Huh?  Yeah. That's the stuff. What do you think?,"Seht euch das an. Hm?  Ja, das ist das Richtige. Das ist das Zeug. Was denkst du denn?",Joey,12,neutral
2413,167,"Well, I don't have to buy that, ""I'm with stupid"" T-shirt anymore.","Nun, ich muss mir nicht mehr dieses ""Ich bin mit Dummheit""-T-Shirt kaufen.",Chandler,12,neutral
2414,167,"Well, I like it. Here you go.","Nun, ich mag es. Hier, bitte schön.",Joey,7,neutral
2415,167,"All right, look, you're not really gonna buy that are you? Don't you think you've embarrassed me enough for one day?","Alles klar, schau, du wirst das nicht wirklich kaufen, oder? Denkst du nicht, dass du mich für einen Tag schon genug in Verlegenheit gebracht hast?",Chandler,21,non-neutral
2416,167,"Oh, I embarrass you?","Oh, ich bringe dich in Verlegenheit?",Joey,4,surprise
2417,167,How can I answer that when I'm pretending I don't know you?,"Wie kann ich das beantworten, wenn ich so tue, als würde ich dich nicht kennen?",Chandler,12,neutral
2418,167,He's just jealous. You'll fit right in; all Londoners wear them!,Er ist nur eifersüchtig. Du wirst genau hineinpassen; alle Londoner tragen sie!,The Vendor,11,non-neutral
2419,167,Oh really? Then how come no one here is wearing them?,"Ach, wirklich? Wie kommt es dann, dass niemand hier sie trägt?",Chandler,11,neutral
2420,167,They're all tourists.,Das sind alles Touristen.,The Vendor,3,neutral
2421,167,"All right, look, if you insist on wearing that, in public, y'know, you're gonna spend the rest of the afternoon all by yourself.","Wenn Sie darauf bestehen, die in der Öffentlichkeit zu tragen, werden Sie den Rest des Nachmittags alleine verbringen.",Chandler,23,disgust
2422,167,Oh yeah?  If you're gonna make me choose between you and the hat? I choose the hat.,Ach ja?  Wenn ich mich zwischen Ihnen und dem Hut entscheiden soll? Ich wähle den Hut.,Joey,17,non-neutral
2423,167,Good choice.,Gute Wahl.,The Vendor,2,non-neutral
2424,167,Thanks.,Das ist eine gute Wahl. Danke.,Joey,1,non-neutral
2425,167,"Okay, wait. All right, that's it, okay, I'm out of here. I am not going to be embarrassed anymore!","Ok, warte. In Ordnung, das war's, okay, ich bin weg. Ich werde mich nicht mehr blamieren!",Chandler,19,anger
2426,168,"So! I'm just an empty vase, huh?","So! Ich bin nur eine leere Vase, hm?",Monica,7,surprise
2427,168,What?,Und?,Julio,1,surprise
2428,168,"Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else.","Ich lese nicht so viele wichtige Bücher wie du, und ich schreibe keine Trickgedichte, die scheinbar von einer Sache handeln, aber in Wirklichkeit von etwas anderem.",Monica,31,anger
2429,168,"And y'know what, I get excited about stupid stuff, like when I my","Und weißt du was, ich rege mich über dummes Zeug auf, wie wenn ich meine",Monica,13,neutral
2430,168,"Whoa, whoa, whoa.","Whoa, whoa, whoa.",Julio,3,surprise
2431,168,You don't even know me...,Du kennst mich doch gar nicht...,Monica,5,anger
2432,168,"Whoa, whoa, whoa, the poem is not about you.","Whoa, whoa, whoa, das Gedicht handelt nicht von dir.",Julio,9,surprise
2433,168,What?,Was?,Monica,1,surprise
2434,168,"The Empty Vase is not about you. My baby, you make me so sad that you would think this.","In ""Die leere Vase"" geht es nicht um dich. Mein Baby, du machst mich so traurig, dass du so etwas denken würdest.",Julio,19,sadness
2435,168,"I'm sorry, my friend Phoebe...","Es tut mir leid, meine Freundin Phoebe...",Monica,5,sadness
2436,168,"No, it's about all women. Well, all American women. You feel better now?","Nein, es ist über alle Frauen. Nun, alle amerikanischen Frauen. Fühlst du dich jetzt besser?",Julio,13,neutral
2437,168,Oh yeah.,Oh ja.,Monica,2,neutral
2438,169,"Okay, forward. Forward-Stop!  Okay, back-Stop!  Okay, forward-Stop! Stop! Stop!","Okay, vorwärts. Vorwärts-Stop!  Okay, zurück-Stop!  Okay, vorwärts-Stop! Stop! Stop!",Ross,9,neutral
2439,169,"Ross, just forget about it. This guy's got you totally wedged in.","Ross, vergiss es einfach. Der Kerl hat dich total eingeklemmt.",Monica,12,neutral
2440,169,Is this yours?,Ist das deins?,Woman,3,neutral
2441,169,Well actually,Also eigentlich,Joey,2,neutral
2442,169,No-no-no! It's mine! It's-it's mine.,"Nein, nein, nein! Es ist meins! Es ist-es ist meins.",Ross,5,non-neutral
2443,169,"Dude, you soooo need this car.","Kumpel, du brauchst dieses Auto soooo sehr.",Joey,6,neutral
2444,169,Okay.,Ok.,Phoebe,1,neutral
2445,169,"Okay, here's what we're gonna do.","Okay, so werden wir es machen.",Phoebe,6,neutral
2446,169,"Okay, I'm gonna break into this mini-van and put it in neutral.","Okay, ich werde in diesem Mini-Van brechen und setzen Sie es in Leerlauf.",Phoebe,12,non-neutral
2447,169,You guys push it forward so Ross can drive out of his spot.,"Ihr schiebt ihn vorwärts, damit Ross von seinem Platz wegfahren kann.",Phoebe,13,neutral
2448,169,Okay?,(Ross) Ok?,Phoebe,1,neutral
2449,169,"All right, here we go.","Alles klar, los geht's.",Phoebe,5,neutral
2450,169,Haul ass!!!,Haul ass!!!,Phoebe,2,non-neutral
2451,169,!,!,Phoebe,1,neutral
2452,170,"So it said that by the year 2030, there'll be computers that can carry out the same number of functions as an actual human brain.","Also, es hieß, dass es bis zum Jahr 2030 Computer geben wird, die die gleiche Anzahl von Funktionen wie ein echtes menschliches Gehirn ausführen können.",Ross,25,neutral
2453,170,So theoretically we could download our thoughts and our memories into this computer...,Theoretisch könnten wir also unsere Gedanken und Erinnerungen in diesen Computer laden...,Ross,13,neutral
2454,170,...and live forever as a machine!,...und als Maschine ewig leben!,Janine,6,joy
2455,170,"That's so Janine, you-you-you know what, do you know we're doing right now?","Das ist so Janine, du... du... weißt du was, weißt du was wir gerade tun?",Ross,13,joy
2456,170,"You and I, we're interfacing.","Du und ich, wir verschmelzen miteinander.",Ross,5,neutral
2457,170,"Yeah, I gotta go.","Ja, ich muss los.",Janine,4,non-neutral
2458,170,Ba dum bumb cheshhh!,Ba dum bumb cheshhh!,Chandler,4,joy
2459,171,"David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air.","David, kannst du mir helfen?! Ich versuche, Chandler zu erklären, wie ein Flugzeug in der Luft bleibt.",Monica,18,neutral
2460,171,"Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion.","Oh, natürlich. Das ist eine Kombination aus Bernoullis Prinzip und Newtons drittem Gesetz der Bewegung.",David,14,neutral
2461,171,See?,Siehst du?,Monica,1,neutral
2462,171,"Yeah, that's the same as ""it has something to do with wind"".","Ja, das ist dasselbe wie ""es hat etwas mit Wind zu tun"".",Chandler,12,non-neutral
2463,171,"Alright, I'm gonna go pick up a few things for the trip.","Alles klar, ich werde ein paar Sachen für die Reise abholen gehen.",Monica,12,neutral
2464,171,"Oh, I should go, too.","Oh, ich sollte auch gehen.",Phoebe,5,neutral
2465,171,"Oh, now... tomorrow do you guys wanna share a cab to the airport or should Mike and I just meet you there.","Oh, nun... wollt ihr euch morgen ein Taxi zum Flughafen teilen oder sollen Mike und ich euch einfach dort treffen.",Phoebe,22,neutral
2466,171,"Oh... Mike's sister just invited me to a party tonight, he's gonna be there.","Oh... Mikes Schwester hat mich gerade zu einer Party heute Abend eingeladen, er wird dort sein.",Phoebe,14,non-neutral
2467,171,"And she was like ""Oh, don't worry!","Und sie sagte: ""Oh, mach dir keine Sorgen!",Phoebe,7,non-neutral
2468,171,I asked him.,Ich habe ihn gefragt.,Phoebe,3,neutral
2469,171,"He's totally ok with seeing you!"".","Er ist total damit einverstanden, dich zu sehen!"".",Phoebe,6,non-neutral
2470,171,So now I have to go so he'll think that I'm totally ok with seeing him!,"Also muss ich jetzt hingehen, damit er denkt, dass es mir nichts ausmacht, ihn zu sehen!",Phoebe,16,joy
2471,171,"Which you're not, because you've totally hung up on him!","Was du nicht bist, weil du total an ihm hängst!",Rachel,10,non-neutral
2472,171,Exactly!,Ganz genau!,Phoebe,1,non-neutral
2473,171,And you're gonna want him to eat his heart out so you're gonna have to look fabulous!,"Und du willst, dass er sein Herz ausschüttet, also musst du fabelhaft aussehen.",Rachel,17,neutral
2474,171,"I didn't even think about that!  Aaargh,","Daran habe ich gar nicht gedacht!  Aaargh,",Phoebe,7,non-neutral
2475,171,"Hey Pheebs, I'm-I'm taking Charlie shopping, why don't you come and I'll help you find something.","Hey, Pheebs, ich gehe mit Charlie einkaufen. Komm doch mit, ich helfe dir, was zu finden.",Rachel,16,neutral
2476,171,"Ok, that'll be great!","Ok, das wäre toll!",Phoebe,4,joy
2477,171,"Oh, ain't that nice? The three of you trying on slutty lingerie together.","Oh, ist das nicht schön? Ihr drei probiert zusammen nuttige Unterwäsche an.",Joey,13,disgust
2478,171,That's not what we're gonna do!,"Das ist nicht das, was wir machen werden!",Rachel,6,disgust
2479,171,"Why would you ruin it, who was that hurtin'?","Warum solltet ihr es ruinieren, wen hat das verletzt?",Joey,9,disgust
2480,172,"Julie hi! Chandler Bing, I, I guess you remember me.","Julie hi! Chandler Bing, ich, ich denke, Sie erinnern sich an mich.",Chandler,10,joy
2481,172,Hello Skidmark.,Hallo Skidmark.,Julie,2,neutral
2482,172,"It's a nickname, I'll explain later.","Es ist ein Spitzname, ich werde später erklären.",Chandler,6,neutral
2483,172,It's pretty clear.,Es ist ziemlich klar.,Monica,3,neutral
2484,172,"Ah, uh, I owe you a long overdue apology. I never should have broken up with you because you were overweight.","Ah, äh, ich schulde dir eine längst überfällige Entschuldigung. Ich hätte nie mit dir Schluss machen sollen, weil du übergewichtig warst.",Chandler,21,neutral
2485,172,That's why you broke up with me?,Deswegen hast du mit mir Schluss gemacht?,Julie,7,surprise
2486,172,"You-you-you didn't know that.  Well, I guess my work here is done!","Du-du-du wusstest das nicht.  Nun, ich denke, meine Arbeit hier ist getan!",Chandler,12,non-neutral
2487,173,Ni-chou chi-ma!,Ni-chou chi-ma!,Ross,2,joy
2488,173,"Ross! Excuse me, pardon me, excuse me....","Ross! Entschuldigen Sie mich, pardon, entschuldigen Sie mich....",Rachel,7,non-neutral
2489,173,Hi everyone.,Hallo zusammen.,Ross,2,neutral
2490,173,"I just, I wanted to thank you for our uh, our little talk before.","Ich wollte, ich wollte mich nur für unser, äh, kleines Gespräch vorhin bedanken.",Ross,14,neutral
2491,173,"Oh, God, no problem. So you're gonna go with the uh, waiting thing?","Oh, Gott, kein Problem. Also machst du mit der Wartesache weiter?",Rachel,13,non-neutral
2492,173,"Well, I was going to, but after I talked to you, I talked to Joey.","Das hatte ich vor, aber nachdem ich mit dir gesprochen habe, habe ich mit Joey gesprochen.",Ross,15,neutral
2493,173,"What did, what did he say?","Was hat, was hat er gesagt?",Rachel,6,fear
2494,173,"Basically he told me to get over myself and just do it, ya know.","Er hat mir gesagt, ich soll mich überwinden und es einfach tun, weißt du.",Ross,14,neutral
2495,173,"So I though about what you said and I though about what he said and, well, his way I get to have sex tonight so.","Also habe ich darüber nachgedacht, was du gesagt hast, und ich habe darüber nachgedacht, was er gesagt hat, und, naja, auf seine Art und Weise werde ich heute Abend Sex haben, also.",Ross,25,neutral
2496,173,.,.,Ross,1,neutral
2497,173,.,.,Ross,1,neutral
2498,174,"Oh, great!","Oh, toll!",Phoebe,2,joy
2499,174,"We couldn't keep our eyes off each other all night and then every once and a while y'know, he'd kinda lean over and stroke my hair and touch my neck.","Ab und zu lehnte er sich zu mir rüber, streichelte mein Haar und berührte meinen Hals.",Phoebe,30,joy
2500,174,"Okay, stop it Phoebe, you're getting me all tingly.","Okay, hör auf, Phoebe, du machst mich ganz kribbelig.",Monica,9,non-neutral
2501,174,"All I could think of was y'know, ""Is he gonna kiss me? Is he gonna kiss me?""","Alles, woran ich denken konnte, war: ""Wird er mich küssen? Wird er mich küssen?""",Phoebe,17,joy
2502,174,And did he?,Und hat er es getan?,Monica,3,neutral
2503,174,"I'm a lady Monica, I don't kiss and tell. But this hickey speaks for itself.","Ich bin eine Lady Monica, ich küsse und erzähle nicht. Aber dieser Knutschfleck spricht für sich selbst.",Phoebe,15,joy
2504,174,"Okay-okay, I got it. I got it.","Okay-okay, ich habe es. Ich habe es.",Monica,7,neutral
2505,174,I just like him so much that I just feel like I've had 10 drinks today and I've only had six.,"Ich mag ihn einfach so sehr, dass ich das Gefühl habe, heute 10 Drinks gehabt zu haben und ich hatte nur 6.",Phoebe,21,joy
2506,174,"Oh, I haven't had that feeling since I first started going out with Chandler.","Oh, dieses Gefühl hatte ich nicht mehr, seit ich mit Chandler zusammen bin.",Monica,14,non-neutral
2507,174,"Wow, I'm never gonna have that feeling again, am I?","Wow, dieses Gefühl werde ich wohl nie wieder haben, oder?",Monica,10,sadness
2508,174,You sound like a guy.,Du klingst wie ein Kerl.,Phoebe,5,disgust
2509,174,"No, a guy would be saying, ""I'm never gonna get to sleep with anyone else.""","Nein, ein Kerl würde sagen, ""Ich bin nie gonna bekommen, um mit jemand anderem zu schlafen.""",Monica,15,disgust
